PERIOD  Code,PERIOD  Detail,SHOPNAME,PRODUCT,BRAND,MODEL,SALES,PRICE,CHANNELNAME,SHOPSIZE1,REGION,CITY
2407M,24-Jul,KURNIA SELLULAR,PHABLETS,SAMSUNG,GALAXY A55 256/12GB SMA556E DUAL/ESIM NFC 5G,4,6899000,Mobile Phone Specialists,LARGE,CENTRAL JAVA,"SEMARANG, KOTA"
2407M,24-Jul,KURNIA SELLULAR,PHABLETS,SAMSUNG,GALAXY S23 FE 256/8GB SMS711B DUAL/ESIM NFC 5G,4,10250000,Mobile Phone Specialists,LARGE,CENTRAL JAVA,"SEMARANG, KOTA"
2407M,24-Jul,KURNIA SELLULAR,PHABLETS,SAMSUNG,GALAXY S24 PLUS 256/12GB SMS926B DUAL/ESIM NFC 5G,10,16999000,Mobile Phone Specialists,LARGE,CENTRAL JAVA,"SEMARANG, KOTA"
2407M,24-Jul,KURNIA SELLULAR,PHABLETS,SAMSUNG,GALAXY S24 PLUS 512/12GB SMS926B DUAL/ESIM NFC 5G,5,18999000,Mobile Phone Specialists,LARGE,CENTRAL JAVA,"SEMARANG, KOTA"
2407M,24-Jul,KURNIA SELLULAR,PHABLETS,SAMSUNG,GALAXY S24 ULTRA 256/12GB SMS928B DUAL/ESIM NFC 5G,8,21999000,Mobile Phone Specialists,LARGE,CENTRAL JAVA,"SEMARANG, KOTA"
2407M,24-Jul,KURNIA SELLULAR,PHABLETS,SAMSUNG,GALAXY Z FLIP5 256/8GB SMF731B SIM/ESIM NFC 5G,5,15999000,Mobile Phone Specialists,LARGE,CENTRAL JAVA,"SEMARANG, KOTA"
2407M,24-Jul,KURNIA SELLULAR,PHABLETS,TECNO,POVA 5 128/8GB DUAL NFC LTE,17,1999000,Mobile Phone Specialists,LARGE,CENTRAL JAVA,"SEMARANG, KOTA"
2407M,24-Jul,KURNIA SELLULAR,PHABLETS,TECNO,POVA 5 PRO 256/8GB DUAL NFC 5G,8,2599000,Mobile Phone Specialists,LARGE,CENTRAL JAVA,"SEMARANG, KOTA"
2407M,24-Jul,KURNIA SELLULAR,PHABLETS,TECNO,SPARK 20 PRO 256/12GB DUAL NFC LTE,8,2499000,Mobile Phone Specialists,LARGE,CENTRAL JAVA,"SEMARANG, KOTA"
2407M,24-Jul,KURNIA SELLULAR,PHABLETS,TECNO,SPARK 20 PRO PLUS 256/8GB DUAL NFC LTE,5,2699000,Mobile Phone Specialists,LARGE,CENTRAL JAVA,"SEMARANG, KOTA"
2407M,24-Jul,KURNIA SELLULAR,PHABLETS,TECNO,SPARK 20C 128/4GB DUAL NFC LTE,13,1250000,Mobile Phone Specialists,LARGE,CENTRAL JAVA,"SEMARANG, KOTA"
2407M,24-Jul,KURNIA SELLULAR,PHABLETS,TECNO,SPARK 20C 128/8GB DUAL NFC LTE,4,1499000,Mobile Phone Specialists,LARGE,CENTRAL JAVA,"SEMARANG, KOTA"
2407M,24-Jul,KURNIA SELLULAR,PHABLETS,VIVO,V30 256/8GB DUAL NFC 5G,8,5999000,Mobile Phone Specialists,LARGE,CENTRAL JAVA,"SEMARANG, KOTA"
2407M,24-Jul,KURNIA SELLULAR,PHABLETS,VIVO,V30 512/12GB DUAL NFC 5G,10,6999000,Mobile Phone Specialists,LARGE,CENTRAL JAVA,"SEMARANG, KOTA"
2407M,24-Jul,KURNIA SELLULAR,PHABLETS,VIVO,V30 PRO 512/12GB V2319 DUAL NFC 5G,9,8999000,Mobile Phone Specialists,LARGE,CENTRAL JAVA,"SEMARANG, KOTA"
2407M,24-Jul,KURNIA SELLULAR,PHABLETS,VIVO,V30E 256/8GB DUAL NFC 5G,2,4999000,Mobile Phone Specialists,LARGE,CENTRAL JAVA,"SEMARANG, KOTA"
2407M,24-Jul,KURNIA SELLULAR,PHABLETS,VIVO,Y03 128/4GB DUAL LTE,14,1499000,Mobile Phone Specialists,LARGE,CENTRAL JAVA,"SEMARANG, KOTA"
2407M,24-Jul,KURNIA SELLULAR,PHABLETS,VIVO,Y03 64/4GB DUAL LTE,13,1299000,Mobile Phone Specialists,LARGE,CENTRAL JAVA,"SEMARANG, KOTA"
2407M,24-Jul,KURNIA SELLULAR,PHABLETS,VIVO,Y100 128/8GB DUAL NFC 5G,14,3599000,Mobile Phone Specialists,LARGE,CENTRAL JAVA,"SEMARANG, KOTA"
2407M,24-Jul,KURNIA SELLULAR,PHABLETS,VIVO,Y100 256/8GB DUAL NFC 5G,9,3899000,Mobile Phone Specialists,LARGE,CENTRAL JAVA,"SEMARANG, KOTA"
2407M,24-Jul,KURNIA SELLULAR,PHABLETS,VIVO,Y17S 128/6GB DUAL LTE,8,1699000,Mobile Phone Specialists,LARGE,CENTRAL JAVA,"SEMARANG, KOTA"
2407M,24-Jul,KURNIA SELLULAR,PHABLETS,VIVO,Y27S 128/8GB DUAL NFC LTE,25,2500000,Mobile Phone Specialists,LARGE,CENTRAL JAVA,"SEMARANG, KOTA"
2407M,24-Jul,KURNIA SELLULAR,PHABLETS,VIVO,Y28 128/6GB DUAL NFC LTE,12,2399000,Mobile Phone Specialists,LARGE,CENTRAL JAVA,"SEMARANG, KOTA"
2407M,24-Jul,KURNIA SELLULAR,PHABLETS,VIVO,Y28 128/8GB DUAL LTE,16,2599000,Mobile Phone Specialists,LARGE,CENTRAL JAVA,"SEMARANG, KOTA"
2407M,24-Jul,KURNIA SELLULAR,PHABLETS,VIVO,Y28 256/8GB DUAL LTE,5,2999000,Mobile Phone Specialists,LARGE,CENTRAL JAVA,"SEMARANG, KOTA"
2407M,24-Jul,KURNIA TLOGOSARI,PHABLETS,APPLE,IPHONE 11 128/4GB SIM/ESIM NFC LTE,7,7750000,Mobile Phone Specialists,MEDIUM,CENTRAL JAVA,"SEMARANG, KOTA"
2407M,24-Jul,KURNIA TLOGOSARI,PHABLETS,APPLE,IPHONE 11 64/4GB SIM/ESIM NFC LTE,9,6250000,Mobile Phone Specialists,MEDIUM,CENTRAL JAVA,"SEMARANG, KOTA"
2407M,24-Jul,KURNIA TLOGOSARI,PHABLETS,APPLE,IPHONE 13 128/4GB SIM/ESIM NFC 5G,15,9995000,Mobile Phone Specialists,MEDIUM,CENTRAL JAVA,"SEMARANG, KOTA"
2407M,24-Jul,KURNIA TLOGOSARI,PHABLETS,APPLE,IPHONE 15 128/6GB SIM/ESIM NFC 5G,3,14250000,Mobile Phone Specialists,MEDIUM,CENTRAL JAVA,"SEMARANG, KOTA"
2407M,24-Jul,KURNIA TLOGOSARI,PHABLETS,APPLE,IPHONE 15 PRO 256/8GB SIM/ESIM NFC 5G,8,22250000,Mobile Phone Specialists,MEDIUM,CENTRAL JAVA,"SEMARANG, KOTA"
2407M,24-Jul,KURNIA TLOGOSARI,PHABLETS,APPLE,IPHONE 15 PRO MAX 256/8GB SIM/ESIM NFC 5G,5,23250000,Mobile Phone Specialists,MEDIUM,CENTRAL JAVA,"SEMARANG, KOTA"
2407M,24-Jul,KURNIA TLOGOSARI,PHABLETS,INFINIX,GT20 PRO 256/8GB X6739 DUAL NFC 5G,3,4800000,Mobile Phone Specialists,MEDIUM,CENTRAL JAVA,"SEMARANG, KOTA"
2407M,24-Jul,KURNIA TLOGOSARI,PHABLETS,INFINIX,HOT 40 PRO 256/8GB X6837 DUAL NFC LTE,7,2200000,Mobile Phone Specialists,MEDIUM,CENTRAL JAVA,"SEMARANG, KOTA"
2407M,24-Jul,KURNIA TLOGOSARI,PHABLETS,INFINIX,HOT 40I 256/8GB X6528B DUAL NFC LTE,4,1750000,Mobile Phone Specialists,MEDIUM,CENTRAL JAVA,"SEMARANG, KOTA"
2407M,24-Jul,KURNIA TLOGOSARI,PHABLETS,INFINIX,NOTE 40 256/8GB X6853 DUAL NFC LTE,12,2899000,Mobile Phone Specialists,MEDIUM,CENTRAL JAVA,"SEMARANG, KOTA"
2407M,24-Jul,KURNIA TLOGOSARI,PHABLETS,INFINIX,SMART 8 PRO 128/8GB X6525B DUAL LTE,13,1250000,Mobile Phone Specialists,MEDIUM,CENTRAL JAVA,"SEMARANG, KOTA"
2407M,24-Jul,KURNIA TLOGOSARI,PHABLETS,ITEL,P40 64/4GB DUAL LTE,5,1099000,Mobile Phone Specialists,MEDIUM,CENTRAL JAVA,"SEMARANG, KOTA"
2407M,24-Jul,KURNIA TLOGOSARI,PHABLETS,ITEL,S23 128/8GB DUAL LTE,8,1700000,Mobile Phone Specialists,MEDIUM,CENTRAL JAVA,"SEMARANG, KOTA"
2407M,24-Jul,KURNIA TLOGOSARI,PHABLETS,OPPO,A18 128/4GB CPH2591 DUAL LTE,9,1499000,Mobile Phone Specialists,MEDIUM,CENTRAL JAVA,"SEMARANG, KOTA"
2407M,24-Jul,KURNIA TLOGOSARI,PHABLETS,OPPO,A38 128/6GB CPH2579 DUAL LTE,8,2100000,Mobile Phone Specialists,MEDIUM,CENTRAL JAVA,"SEMARANG, KOTA"
2407M,24-Jul,KURNIA TLOGOSARI,PHABLETS,OPPO,A58 128/6GB CPH2577 DUAL NFC LTE,12,2200000,Mobile Phone Specialists,MEDIUM,CENTRAL JAVA,"SEMARANG, KOTA"
2407M,24-Jul,KURNIA TLOGOSARI,PHABLETS,OPPO,A58 128/8GB CPH2577 DUAL NFC LTE,8,2699000,Mobile Phone Specialists,MEDIUM,CENTRAL JAVA,"SEMARANG, KOTA"
2407M,24-Jul,KURNIA TLOGOSARI,PHABLETS,OPPO,A60 128/8GB CPH2631 DUAL LTE,6,2599000,Mobile Phone Specialists,MEDIUM,CENTRAL JAVA,"SEMARANG, KOTA"
2407M,24-Jul,KURNIA TLOGOSARI,PHABLETS,OPPO,A60 256/8GB CPH2631 DUAL LTE,6,2999000,Mobile Phone Specialists,MEDIUM,CENTRAL JAVA,"SEMARANG, KOTA"
2407M,24-Jul,KURNIA TLOGOSARI,PHABLETS,OPPO,A78 256/8GB CPH2565 DUAL NFC LTE,5,3399000,Mobile Phone Specialists,MEDIUM,CENTRAL JAVA,"SEMARANG, KOTA"
2407M,24-Jul,KURNIA TLOGOSARI,PHABLETS,OPPO,A79 256/8GB CPH2557 DUAL NFC 5G,7,3799000,Mobile Phone Specialists,MEDIUM,CENTRAL JAVA,"SEMARANG, KOTA"
2407M,24-Jul,KURNIA TLOGOSARI,PHABLETS,OPPO,RENO11 256/8GB CPH2599 DUAL NFC 5G,10,5599000,Mobile Phone Specialists,MEDIUM,CENTRAL JAVA,"SEMARANG, KOTA"
2407M,24-Jul,KURNIA TLOGOSARI,PHABLETS,OPPO,RENO11 F 256/8GB CPH2603 DUAL NFC 5G,15,4399000,Mobile Phone Specialists,MEDIUM,CENTRAL JAVA,"SEMARANG, KOTA"
2407M,24-Jul,KURNIA TLOGOSARI,PHABLETS,POCO,X6 256/12GB DUAL NFC 5G,2,3500000,Mobile Phone Specialists,MEDIUM,CENTRAL JAVA,"SEMARANG, KOTA"
2407M,24-Jul,KURNIA TLOGOSARI,PHABLETS,POCO,X6 PRO 512/12GB DUAL NFC 5G,6,5100000,Mobile Phone Specialists,MEDIUM,CENTRAL JAVA,"SEMARANG, KOTA"
2407M,24-Jul,KURNIA TLOGOSARI,PHABLETS,REALME,C51 128/4GB DUAL LTE,5,1995000,Mobile Phone Specialists,MEDIUM,CENTRAL JAVA,"SEMARANG, KOTA"
2407M,24-Jul,KURNIA TLOGOSARI,PHABLETS,REALME,C53 128/6GB DUAL NFC LTE,1,2499000,Mobile Phone Specialists,MEDIUM,CENTRAL JAVA,"SEMARANG, KOTA"
2407M,24-Jul,KURNIA TLOGOSARI,PHABLETS,REALME,C67 128/8GB DUAL NFC LTE,9,2699000,Mobile Phone Specialists,MEDIUM,CENTRAL JAVA,"SEMARANG, KOTA"
2407M,24-Jul,KURNIA TLOGOSARI,PHABLETS,REALME,NOTE 50 64/4GB DUAL LTE,3,1500000,Mobile Phone Specialists,MEDIUM,CENTRAL JAVA,"SEMARANG, KOTA"
2407M,24-Jul,KURNIA TLOGOSARI,PHABLETS,REDMI,13C 128/6GB DUAL NFC LTE,12,1499000,Mobile Phone Specialists,MEDIUM,CENTRAL JAVA,"SEMARANG, KOTA"
2407M,24-Jul,KURNIA TLOGOSARI,PHABLETS,REDMI,13C 256/8GB DUAL NFC LTE,5,1799000,Mobile Phone Specialists,MEDIUM,CENTRAL JAVA,"SEMARANG, KOTA"
2407M,24-Jul,KURNIA TLOGOSARI,PHABLETS,REDMI,A3 128/4GB DUAL LTE,8,1199000,Mobile Phone Specialists,MEDIUM,CENTRAL JAVA,"SEMARANG, KOTA"
2407M,24-Jul,KURNIA TLOGOSARI,PHABLETS,REDMI,NOTE 13 128/8GB DUAL NFC LTE,7,2399000,Mobile Phone Specialists,MEDIUM,CENTRAL JAVA,"SEMARANG, KOTA"
2407M,24-Jul,KURNIA TLOGOSARI,PHABLETS,REDMI,NOTE 13 256/8GB DUAL NFC 5G,3,2999000,Mobile Phone Specialists,MEDIUM,CENTRAL JAVA,"SEMARANG, KOTA"
2407M,24-Jul,KURNIA TLOGOSARI,PHABLETS,REDMI,NOTE 13 256/8GB DUAL NFC LTE,12,2599000,Mobile Phone Specialists,MEDIUM,CENTRAL JAVA,"SEMARANG, KOTA"
2407M,24-Jul,KURNIA TLOGOSARI,PHABLETS,REDMI,NOTE 13 PRO 256/8GB DUAL/ESIM NFC 5G,9,4399000,Mobile Phone Specialists,MEDIUM,CENTRAL JAVA,"SEMARANG, KOTA"
2407M,24-Jul,KURNIA TLOGOSARI,PHABLETS,REDMI,NOTE 13 PRO PLUS 512/12GB DUAL/ESIM NFC 5G,12,5999000,Mobile Phone Specialists,MEDIUM,CENTRAL JAVA,"SEMARANG, KOTA"
2407M,24-Jul,KURNIA TLOGOSARI,PHABLETS,SAMSUNG,GALAXY A05 128/6GB SMA055F DUAL LTE,8,1599000,Mobile Phone Specialists,MEDIUM,CENTRAL JAVA,"SEMARANG, KOTA"
2407M,24-Jul,KURNIA TLOGOSARI,PHABLETS,SAMSUNG,GALAXY A05 64/4GB SMA055F DUAL LTE,9,1399000,Mobile Phone Specialists,MEDIUM,CENTRAL JAVA,"SEMARANG, KOTA"
2407M,24-Jul,KURNIA TLOGOSARI,PHABLETS,SAMSUNG,GALAXY A05S 128/6GB SMA057F DUAL LTE,6,2099000,Mobile Phone Specialists,MEDIUM,CENTRAL JAVA,"SEMARANG, KOTA"
2407M,24-Jul,KURNIA TLOGOSARI,PHABLETS,SAMSUNG,GALAXY A15 128/8GB SMA155F DUAL NFC LTE,9,2699000,Mobile Phone Specialists,MEDIUM,CENTRAL JAVA,"SEMARANG, KOTA"
2407M,24-Jul,KURNIA TLOGOSARI,PHABLETS,SAMSUNG,GALAXY A15 256/8GB SMA155F DUAL NFC LTE,8,2999000,Mobile Phone Specialists,MEDIUM,CENTRAL JAVA,"SEMARANG, KOTA"
2407M,24-Jul,KURNIA TLOGOSARI,PHABLETS,SAMSUNG,GALAXY A15 256/8GB SMA156E DUAL NFC 5G,9,3399000,Mobile Phone Specialists,MEDIUM,CENTRAL JAVA,"SEMARANG, KOTA"
2407M,24-Jul,KURNIA TLOGOSARI,PHABLETS,SAMSUNG,GALAXY A25 256/8GB SMA256E DUAL NFC 5G,8,4399000,Mobile Phone Specialists,MEDIUM,CENTRAL JAVA,"SEMARANG, KOTA"
2407M,24-Jul,KURNIA TLOGOSARI,PHABLETS,SAMSUNG,GALAXY A35 256/8GB SMA356E DUAL NFC 5G,7,4999000,Mobile Phone Specialists,MEDIUM,CENTRAL JAVA,"SEMARANG, KOTA"
2407M,24-Jul,KURNIA TLOGOSARI,PHABLETS,SAMSUNG,GALAXY A55 128/8GB SMA556E DUAL/ESIM NFC 5G,2,5999000,Mobile Phone Specialists,MEDIUM,CENTRAL JAVA,"SEMARANG, KOTA"
2407M,24-Jul,KURNIA TLOGOSARI,PHABLETS,SAMSUNG,GALAXY A55 256/12GB SMA556E DUAL/ESIM NFC 5G,10,6899000,Mobile Phone Specialists,MEDIUM,CENTRAL JAVA,"SEMARANG, KOTA"
2407M,24-Jul,KURNIA TLOGOSARI,PHABLETS,SAMSUNG,GALAXY S23 FE 256/8GB SMS711B DUAL/ESIM NFC 5G,2,10250000,Mobile Phone Specialists,MEDIUM,CENTRAL JAVA,"SEMARANG, KOTA"
2407M,24-Jul,KURNIA TLOGOSARI,PHABLETS,SAMSUNG,GALAXY S24 PLUS 256/12GB SMS926B DUAL/ESIM NFC 5G,10,16999000,Mobile Phone Specialists,MEDIUM,CENTRAL JAVA,"SEMARANG, KOTA"
2407M,24-Jul,KURNIA TLOGOSARI,PHABLETS,SAMSUNG,GALAXY S24 PLUS 512/12GB SMS926B DUAL/ESIM NFC 5G,5,18999000,Mobile Phone Specialists,MEDIUM,CENTRAL JAVA,"SEMARANG, KOTA"
2407M,24-Jul,KURNIA TLOGOSARI,PHABLETS,SAMSUNG,GALAXY S24 ULTRA 256/12GB SMS928B DUAL/ESIM NFC 5G,7,21999000,Mobile Phone Specialists,MEDIUM,CENTRAL JAVA,"SEMARANG, KOTA"
2407M,24-Jul,KURNIA TLOGOSARI,PHABLETS,SAMSUNG,GALAXY Z FLIP5 256/8GB SMF731B SIM/ESIM NFC 5G,5,15999000,Mobile Phone Specialists,MEDIUM,CENTRAL JAVA,"SEMARANG, KOTA"
2407M,24-Jul,KURNIA TLOGOSARI,PHABLETS,TECNO,POVA 5 128/8GB DUAL NFC LTE,20,1999000,Mobile Phone Specialists,MEDIUM,CENTRAL JAVA,"SEMARANG, KOTA"
2407M,24-Jul,KURNIA TLOGOSARI,PHABLETS,TECNO,POVA 5 PRO 256/8GB DUAL NFC 5G,7,2599000,Mobile Phone Specialists,MEDIUM,CENTRAL JAVA,"SEMARANG, KOTA"
2407M,24-Jul,KURNIA TLOGOSARI,PHABLETS,TECNO,SPARK 20 PRO 256/12GB DUAL NFC LTE,6,2499000,Mobile Phone Specialists,MEDIUM,CENTRAL JAVA,"SEMARANG, KOTA"
2407M,24-Jul,KURNIA TLOGOSARI,PHABLETS,TECNO,SPARK 20 PRO PLUS 256/8GB DUAL NFC LTE,6,2699000,Mobile Phone Specialists,MEDIUM,CENTRAL JAVA,"SEMARANG, KOTA"
2407M,24-Jul,KURNIA TLOGOSARI,PHABLETS,TECNO,SPARK 20C 128/4GB DUAL NFC LTE,11,1250000,Mobile Phone Specialists,MEDIUM,CENTRAL JAVA,"SEMARANG, KOTA"
2407M,24-Jul,KURNIA TLOGOSARI,PHABLETS,TECNO,SPARK 20C 128/8GB DUAL NFC LTE,4,1499000,Mobile Phone Specialists,MEDIUM,CENTRAL JAVA,"SEMARANG, KOTA"
2407M,24-Jul,KURNIA TLOGOSARI,PHABLETS,VIVO,V30 256/8GB DUAL NFC 5G,8,5999000,Mobile Phone Specialists,MEDIUM,CENTRAL JAVA,"SEMARANG, KOTA"
2407M,24-Jul,KURNIA TLOGOSARI,PHABLETS,VIVO,V30 512/12GB DUAL NFC 5G,10,6999000,Mobile Phone Specialists,MEDIUM,CENTRAL JAVA,"SEMARANG, KOTA"
2407M,24-Jul,KURNIA TLOGOSARI,PHABLETS,VIVO,V30 PRO 512/12GB V2319 DUAL NFC 5G,9,8999000,Mobile Phone Specialists,MEDIUM,CENTRAL JAVA,"SEMARANG, KOTA"
2407M,24-Jul,KURNIA TLOGOSARI,PHABLETS,VIVO,V30E 256/8GB DUAL NFC 5G,2,4999000,Mobile Phone Specialists,MEDIUM,CENTRAL JAVA,"SEMARANG, KOTA"
2407M,24-Jul,KURNIA TLOGOSARI,PHABLETS,VIVO,Y03 128/4GB DUAL LTE,12,1499000,Mobile Phone Specialists,MEDIUM,CENTRAL JAVA,"SEMARANG, KOTA"
2407M,24-Jul,KURNIA TLOGOSARI,PHABLETS,VIVO,Y03 64/4GB DUAL LTE,13,1299000,Mobile Phone Specialists,MEDIUM,CENTRAL JAVA,"SEMARANG, KOTA"
2407M,24-Jul,KURNIA TLOGOSARI,PHABLETS,VIVO,Y100 128/8GB DUAL NFC 5G,14,3599000,Mobile Phone Specialists,MEDIUM,CENTRAL JAVA,"SEMARANG, KOTA"
2407M,24-Jul,KURNIA TLOGOSARI,PHABLETS,VIVO,Y100 256/8GB DUAL NFC 5G,5,3899000,Mobile Phone Specialists,MEDIUM,CENTRAL JAVA,"SEMARANG, KOTA"
2407M,24-Jul,KURNIA TLOGOSARI,PHABLETS,VIVO,Y17S 128/6GB DUAL LTE,8,1699000,Mobile Phone Specialists,MEDIUM,CENTRAL JAVA,"SEMARANG, KOTA"
2407M,24-Jul,KURNIA TLOGOSARI,PHABLETS,VIVO,Y27S 128/8GB DUAL NFC LTE,17,2399000,Mobile Phone Specialists,MEDIUM,CENTRAL JAVA,"SEMARANG, KOTA"
2407M,24-Jul,KURNIA TLOGOSARI,PHABLETS,VIVO,Y28 128/6GB DUAL NFC LTE,12,2399000,Mobile Phone Specialists,MEDIUM,CENTRAL JAVA,"SEMARANG, KOTA"
2407M,24-Jul,KURNIA TLOGOSARI,PHABLETS,VIVO,Y28 128/8GB DUAL LTE,6,2599000,Mobile Phone Specialists,MEDIUM,CENTRAL JAVA,"SEMARANG, KOTA"
2407M,24-Jul,KURNIA TLOGOSARI,PHABLETS,VIVO,Y28 256/8GB DUAL LTE,5,2999000,Mobile Phone Specialists,MEDIUM,CENTRAL JAVA,"SEMARANG, KOTA"
2407M,24-Jul,MASTER MOBILE NEW (M2 NEW),PHABLETS,APPLE,IPHONE 11 128/4GB SIM/ESIM NFC LTE,1,7750000,Mobile Phone Specialists,MEDIUM,CENTRAL JAVA,"SEMARANG, KOTA"
2407M,24-Jul,MASTER MOBILE NEW (M2 NEW),PHABLETS,APPLE,IPHONE 11 64/4GB SIM/ESIM NFC LTE,2,6250000,Mobile Phone Specialists,MEDIUM,CENTRAL JAVA,"SEMARANG, KOTA"
2407M,24-Jul,MASTER MOBILE NEW (M2 NEW),PHABLETS,APPLE,IPHONE 13 128/4GB SIM/ESIM NFC 5G,2,10250000,Mobile Phone Specialists,MEDIUM,CENTRAL JAVA,"SEMARANG, KOTA"
2407M,24-Jul,MASTER MOBILE NEW (M2 NEW),PHABLETS,INFINIX,HOT 40I 256/8GB X6528B DUAL NFC LTE,2,1650000,Mobile Phone Specialists,MEDIUM,CENTRAL JAVA,"SEMARANG, KOTA"
2407M,24-Jul,MASTER MOBILE NEW (M2 NEW),PHABLETS,INFINIX,NOTE 40 256/8GB X6853 DUAL NFC LTE,2,2500000,Mobile Phone Specialists,MEDIUM,CENTRAL JAVA,"SEMARANG, KOTA"
2407M,24-Jul,MASTER MOBILE NEW (M2 NEW),PHABLETS,OPPO,A18 128/4GB CPH2591 DUAL LTE,19,1500000,Mobile Phone Specialists,MEDIUM,CENTRAL JAVA,"SEMARANG, KOTA"
2407M,24-Jul,MASTER MOBILE NEW (M2 NEW),PHABLETS,OPPO,A38 128/4GB CPH2579 DUAL LTE,9,1799000,Mobile Phone Specialists,MEDIUM,CENTRAL JAVA,"SEMARANG, KOTA"
2407M,24-Jul,MASTER MOBILE NEW (M2 NEW),PHABLETS,OPPO,A58 128/8GB CPH2577 DUAL NFC LTE,1,2699000,Mobile Phone Specialists,MEDIUM,CENTRAL JAVA,"SEMARANG, KOTA"
2407M,24-Jul,MASTER MOBILE NEW (M2 NEW),PHABLETS,OPPO,A60 128/8GB CPH2631 DUAL LTE,12,2600000,Mobile Phone Specialists,MEDIUM,CENTRAL JAVA,"SEMARANG, KOTA"
2407M,24-Jul,MASTER MOBILE NEW (M2 NEW),PHABLETS,OPPO,A60 256/8GB CPH2631 DUAL LTE,7,3000000,Mobile Phone Specialists,MEDIUM,CENTRAL JAVA,"SEMARANG, KOTA"
2407M,24-Jul,MASTER MOBILE NEW (M2 NEW),PHABLETS,OPPO,A78 256/8GB CPH2565 DUAL NFC LTE,1,3400000,Mobile Phone Specialists,MEDIUM,CENTRAL JAVA,"SEMARANG, KOTA"
2407M,24-Jul,MASTER MOBILE NEW (M2 NEW),PHABLETS,OPPO,RENO11 256/8GB CPH2599 DUAL NFC 5G,2,5599000,Mobile Phone Specialists,MEDIUM,CENTRAL JAVA,"SEMARANG, KOTA"
2407M,24-Jul,MASTER MOBILE NEW (M2 NEW),PHABLETS,OPPO,RENO11 F 256/8GB CPH2603 DUAL NFC 5G,3,4400000,Mobile Phone Specialists,MEDIUM,CENTRAL JAVA,"SEMARANG, KOTA"
2407M,24-Jul,MASTER MOBILE NEW (M2 NEW),PHABLETS,REALME,C63 128/6GB DUAL NFC LTE,1,2000000,Mobile Phone Specialists,MEDIUM,CENTRAL JAVA,"SEMARANG, KOTA"
2407M,24-Jul,MASTER MOBILE NEW (M2 NEW),PHABLETS,REALME,C65 128/8GB DUAL LTE,1,2400000,Mobile Phone Specialists,MEDIUM,CENTRAL JAVA,"SEMARANG, KOTA"
2407M,24-Jul,MASTER MOBILE NEW (M2 NEW),PHABLETS,REALME,C65 256/8GB DUAL LTE,1,2800000,Mobile Phone Specialists,MEDIUM,CENTRAL JAVA,"SEMARANG, KOTA"
2407M,24-Jul,MASTER MOBILE NEW (M2 NEW),PHABLETS,REALME,NOTE 50 128/4GB DUAL LTE,2,1550000,Mobile Phone Specialists,MEDIUM,CENTRAL JAVA,"SEMARANG, KOTA"
2407M,24-Jul,MASTER MOBILE NEW (M2 NEW),PHABLETS,REDMI,13 128/8GB DUAL NFC LTE,4,2000000,Mobile Phone Specialists,MEDIUM,CENTRAL JAVA,"SEMARANG, KOTA"
2407M,24-Jul,MASTER MOBILE NEW (M2 NEW),PHABLETS,REDMI,13 256/8GB DUAL NFC LTE,1,2200000,Mobile Phone Specialists,MEDIUM,CENTRAL JAVA,"SEMARANG, KOTA"
2407M,24-Jul,MASTER MOBILE NEW (M2 NEW),PHABLETS,REDMI,13C 128/6GB DUAL NFC LTE,4,1500000,Mobile Phone Specialists,MEDIUM,CENTRAL JAVA,"SEMARANG, KOTA"
2407M,24-Jul,MASTER MOBILE NEW (M2 NEW),PHABLETS,REDMI,13C 256/8GB DUAL NFC LTE,3,1800000,Mobile Phone Specialists,MEDIUM,CENTRAL JAVA,"SEMARANG, KOTA"
2407M,24-Jul,MASTER MOBILE NEW (M2 NEW),PHABLETS,REDMI,A3 128/4GB DUAL LTE,5,1200000,Mobile Phone Specialists,MEDIUM,CENTRAL JAVA,"SEMARANG, KOTA"
2407M,24-Jul,MASTER MOBILE NEW (M2 NEW),PHABLETS,REDMI,NOTE 13 128/8GB DUAL NFC LTE,1,2400000,Mobile Phone Specialists,MEDIUM,CENTRAL JAVA,"SEMARANG, KOTA"
2407M,24-Jul,MASTER MOBILE NEW (M2 NEW),PHABLETS,REDMI,NOTE 13 256/8GB DUAL NFC 5G,4,3000000,Mobile Phone Specialists,MEDIUM,CENTRAL JAVA,"SEMARANG, KOTA"
2407M,24-Jul,MASTER MOBILE NEW (M2 NEW),PHABLETS,REDMI,NOTE 13 256/8GB DUAL NFC LTE,3,2600000,Mobile Phone Specialists,MEDIUM,CENTRAL JAVA,"SEMARANG, KOTA"
2407M,24-Jul,MASTER MOBILE NEW (M2 NEW),PHABLETS,REDMI,NOTE 13 PRO 256/8GB DUAL NFC LTE,1,3800000,Mobile Phone Specialists,MEDIUM,CENTRAL JAVA,"SEMARANG, KOTA"
2407M,24-Jul,MASTER MOBILE NEW (M2 NEW),PHABLETS,REDMI,NOTE 13 PRO 256/8GB DUAL/ESIM NFC 5G,1,4500000,Mobile Phone Specialists,MEDIUM,CENTRAL JAVA,"SEMARANG, KOTA"
2407M,24-Jul,MASTER MOBILE NEW (M2 NEW),PHABLETS,REDMI,NOTE 13 PRO PLUS 512/12GB DUAL/ESIM NFC 5G,1,6000000,Mobile Phone Specialists,MEDIUM,CENTRAL JAVA,"SEMARANG, KOTA"
